asset_name	original_path	asset_bytes	asset_sha256	original_sha256	mode
model.safetensors	model.safetensors	1287653842	3b1886f113c24556f320e52c403b142237b0aef8b3f1e8801d0a635b40df0856	3b1886f113c24556f320e52c403b142237b0aef8b3f1e8801d0a635b40df0856	whole
